sitename,county,aqi,pollutant,status,so2_conc,so2_avg_conc,co_conc,co_8hr_conc,o3_conc,o3_8hr_conc,pm10_conc,pm10_avg_conc,pm2.5_conc,pm2.5_avg_conc,no2_conc,nox_conc,no_conc,windspeed,winddirec,datacreationdate,longitude,latitude,siteid,unit
竹山,南投縣,85,細懸浮微粒,普通,1.1,1,0.2,0.2,20,15,38,43,24,24.8,4,4.4,0.4,0.3,33.0,"2025-11-24 04:00",120.677306,23.756389,69,
中壢,桃園市,59,細懸浮微粒,普通,0.9,1,0.29,0.4,16,16,22,24,10,15.3,10,13.4,2.7,0.2,220.0,"2025-11-24 04:00",121.221667,24.953278,68,
三重,新北市,58,細懸浮微粒,普通,0.3,0,0.3,0.6,10,6,20,25,12,15.2,23,41.4,18.4,-,-,"2025-11-24 04:00",121.493806,25.072611,67,
冬山,宜蘭縣,40,,良好,1.1,0,0.16,0.1,9,15,21,24,9,9.8,3,5.5,1.7,1.2,322.0,"2025-11-24 04:00",121.792928,24.632203,66,
宜蘭,宜蘭縣,44,,良好,0.7,1,0.15,0.1,18,19,12,15,11,11,1,1.7,0.5,0.4,311.0,"2025-11-24 04:00",121.746394,24.747917,65,
陽明,臺北市,36,,良好,1.6,1,0.12,0.1,39,39,19,20,7,8.4,0,1.4,0.9,2.3,180.0,"2025-11-24 04:00",121.529583,25.182722,64,
花蓮,花蓮縣,31,,良好,0.9,0,0.12,0.1,16,17,18,17,13,7.7,0,0.6,0,1.3,235.0,"2025-11-24 04:00",121.599769,23.971306,63,
臺東,臺東縣,35,,良好,1.3,1,0.11,0.1,27,31,28,21,8,8.7,1,2.2,0.9,2.2,316.0,"2025-11-24 04:00",121.15045,22.755358,62,
恆春,屏東縣,38,,良好,0.7,0,0.12,0.1,38,39,14,17,10,9.5,0,2.2,1.5,4.4,339.0,"2025-11-24 04:00",120.788928,21.958069,61,
潮州,屏東縣,114,細懸浮微粒,對敏感族群不健康,0.8,2,0.45,0.4,12,25,56,56,36,35.6,6,8.4,1.4,0.9,30.0,"2025-11-24 04:00",120.561175,22.523108,60,
屏東,屏東縣,88,細懸浮微粒,普通,0.5,1,0.25,0.3,16,26,44,50,24,26,6,6.4,0,1.3,350.0,"2025-11-24 04:00",120.488033,22.673081,59,
小港,高雄市,102,細懸浮微粒,對敏感族群不健康,0.7,2,0.34,0.4,14,16,71,71,37,30.8,17,17.8,0.7,0.9,315.0,"2025-11-24 04:00",120.337736,22.565833,58,
前鎮,高雄市,101,細懸浮微粒,對敏感族群不健康,1.7,3,0.36,0.4,18,16,82,72,37,30.7,12,13.1,0.7,1.6,12.0,"2025-11-24 04:00",120.30833356,22.6044507,57,
前金,高雄市,92,懸浮微粒,普通,1.3,1,0.36,0.3,16,21,68,68,,,16,17.3,0.7,2.2,348.0,"2025-11-24 04:00",120.28676111,22.63390278,56,
左營,高雄市,92,細懸浮微粒,普通,1.6,1,0.34,0.3,13,19,68,60,35,27.5,17,17.8,0.8,0.8,350.0,"2025-11-24 04:00",120.292917,22.674861,54,
楠梓,高雄市,84,細懸浮微粒,普通,1,1,0.27,0.2,15,20,57,59,26,24.4,9,10.3,0.6,1.2,38.0,"2025-11-24 04:00",120.328289,22.733667,53,
林園,高雄市,107,細懸浮微粒,對敏感族群不健康,1.7,2,0.38,0.3,21,25,69,70,36,33,,,,1.8,350.0,"2025-11-24 04:00",120.41175,22.4795,52,
大寮,高雄市,102,細懸浮微粒,對敏感族群不健康,1,3,0.3,0.3,12,18,59,58,32,30.8,10,11.8,0.9,1.2,326.0,"2025-11-24 04:00",120.425311,22.56413611,51,
鳳山,高雄市,106,細懸浮微粒,對敏感族群不健康,2,2,0.39,0.4,19,18,61,58,35,32.5,11,12.3,0.8,0.8,270.0,"2025-11-24 04:00",120.357422,22.628126,50,
仁武,高雄市,86,細懸浮微粒,普通,2.2,1,0.28,0.3,17,18,56,55,24,25.3,10,11.9,1.2,0.4,342.0,"2025-11-24 04:00",120.332631,22.689056,49,
橋頭,高雄市,83,細懸浮微粒,普通,1.6,1,0.27,0.2,16,21,49,58,26,24.3,9,10.5,0.9,1.1,75.0,"2025-11-24 04:00",120.305689,22.757506,48,
美濃,高雄市,76,細懸浮微粒,普通,0.9,1,0.28,0.2,9,22,32,36,20,21.6,7,7.7,0.7,0.6,76.0,"2025-11-24 04:00",120.530542,22.883583,47,
臺南,臺南市,74,懸浮微粒,普通,1.2,2,0.23,0.2,25,32,48,52,15,15.7,9,10.4,1.3,0.6,31.0,"2025-11-24 04:00",120.21947897,22.98928311,46,
安南,臺南市,81,細懸浮微粒,普通,0.2,0,0.32,0.2,13,28,54,48,29,23.5,13,14.4,0.8,1.0,42.0,"2025-11-24 04:00",120.2175,23.048197,45,
善化,臺南市,82,細懸浮微粒,普通,1.2,2,0.3,0.2,0,14,40,47,27,23.7,11,13.9,2.7,0.2,57.0,"2025-11-24 04:00",120.29740529,23.11337642,44,
新營,臺南市,79,細懸浮微粒,普通,0.8,1,0.31,0.2,12,20,39,49,28,22.7,8,9.3,0.5,0.5,153.0,"2025-11-24 04:00",120.31725,23.305633,43,
嘉義,嘉義市,91,細懸浮微粒,普通,1.7,1,0.31,0.3,22,20,63,61,33,27,4,4.8,0.5,0.9,115.0,"2025-11-24 04:00",120.44125148,23.46477865,42,
臺西,雲林縣,69,細懸浮微粒,普通,0.6,1,0.29,0.2,12,33,59,45,26,19.2,6,8.7,1.8,0.4,45.0,"2025-11-24 04:00",120.19933333,23.702175,41,
朴子,嘉義縣,63,細懸浮微粒,普通,0.4,0,0.2,0.1,13,24,42,38,22,16.8,8,8.9,0.7,0.6,143.0,"2025-11-24 04:00",120.2478,23.46538,40,
新港,嘉義縣,79,細懸浮微粒,普通,1.7,2,0.34,0.2,10,16,62,54,30,22.7,10,11.2,0.6,1.4,123.0,"2025-11-24 04:00",120.345531,23.554839,39,
崙背,雲林縣,84,細懸浮微粒,普通,0.8,1,0.41,0.4,3,15,66,53,32,24.5,12,14.8,2.3,0.8,61.0,"2025-11-24 04:00",120.348742,23.757547,38,
斗六,雲林縣,106,細懸浮微粒,對敏感族群不健康,1,1,0.26,0.3,28,22,63,66,34,32.5,4,5.7,0.9,1.5,100.0,"2025-11-24 04:00",120.544994,23.711853,37,
南投,南投縣,73,細懸浮微粒,普通,0.4,,0.18,0.2,12,9,24,32,21,20.4,4,4.8,0,0.7,208.0,"2025-11-24 04:00",120.685306,23.913,36,
二林,彰化縣,76,細懸浮微粒,普通,1,1,0.33,0.2,7,16,65,50,30,21.7,10,11.8,1.1,0.8,62.0,"2025-11-24 04:00",120.409653,23.925175,35,
線西,彰化縣,67,細懸浮微粒,普通,0.7,2,0.35,0.2,3,19,36,40,22,18.3,16,16.1,0,1.2,88.0,"2025-11-24 04:00",120.469061,24.131672,34,
彰化,彰化縣,81,細懸浮微粒,普通,0.9,0,0.31,0.3,11,14,47,42,29,23.3,8,9.4,0.8,0.5,29.0,"2025-11-24 04:00",120.541519,24.066,33,
西屯,臺中市,77,細懸浮微粒,普通,1.1,1,0.37,0.3,3,13,53,41,26,22.1,17,17.3,0,0.2,106.0,"2025-11-24 04:00",120.616917,24.162197,32,
忠明,臺中市,75,細懸浮微粒,普通,1,1,0.38,0.4,10,14,39,37,25,21.2,13,14.2,1,0.4,118.0,"2025-11-24 04:00",120.641092,24.151958,31,
大里,臺中市,75,細懸浮微粒,普通,1,0,0.34,0.4,5,8,34,43,16,21.3,7,9,1.3,0.9,126.0,"2025-11-24 04:00",120.67844444,24.09961111,30,
沙鹿,臺中市,85,細懸浮微粒,普通,1,1,0.35,0.3,14,16,48,42,31,25,13,12.7,0,0.7,123.0,"2025-11-24 04:00",120.568794,24.225628,29,
豐原,臺中市,56,細懸浮微粒,普通,0.5,2,0.22,0.2,6,10,12,23,9,14.2,6,6.7,0.2,0.3,39.0,"2025-11-24 04:00",120.74252414,24.25699731,28,
三義,苗栗縣,58,細懸浮微粒,普通,0.8,1,0.24,0.2,30,20,36,26,21,15.2,3,4.2,0.4,1.3,194.0,"2025-11-24 04:00",120.75956754,24.38248443,27,
苗栗,苗栗縣,58,細懸浮微粒,普通,1.2,1,0.18,0.2,10,12,15,22,13,15.2,5,6.3,0.9,0.8,135.0,"2025-11-24 04:00",120.82011468,24.56499183,26,
頭份,苗栗縣,53,細懸浮微粒,普通,1,1,0.15,0.2,9,10,18,24,11,13.3,4,6.4,1.7,1.5,117.0,"2025-11-24 04:00",120.89869286,24.69690679,25,
新竹,新竹市,50,,良好,0.9,1,0.21,0.3,4,11,16,22,10,12.4,16,17.2,1,0.3,127.0,"2025-11-24 04:00",120.97236752,24.8056356,24,
竹東,新竹縣,27,,良好,3,1,0.1,0.1,14,15,10,13,3,6.7,3,4.2,0.7,1.7,150.0,"2025-11-24 04:00",121.08895493,24.74091408,23,
湖口,新竹縣,56,細懸浮微粒,普通,1.3,1,0.18,0.2,12,17,18,22,9,14.4,8,9.7,0.7,0.9,122.0,"2025-11-24 04:00",121.03886894,24.90009696,22,
龍潭,桃園市,40,,良好,0.8,1,0.13,0.2,14,21,16,19,6,10,8,8.6,0.6,1.3,214.0,"2025-11-24 04:00",121.21645772,24.86400048,21,
平鎮,桃園市,49,,良好,0.4,0,0.22,0.2,15,21,15,21,12,12.1,12,13.5,1,0.5,199.0,"2025-11-24 04:00",121.203986,24.952786,20,
觀音,桃園市,61,細懸浮微粒,普通,1.2,1,0.19,0.1,10,26,19,30,15,16,12,13.8,1,1.0,245.0,"2025-11-24 04:00",121.08283092,25.03556747,19,
大園,桃園市,48,,良好,1.7,1,0.18,0.1,18,19,21,25,13,12,12,13.8,1.5,2.9,214.0,"2025-11-24 04:00",121.20251473,25.06100357,18,
桃園,桃園市,45,,良好,1,0,0.2,0.2,20,25,16,18,8,11.1,7,8.3,0.8,0.7,195.0,"2025-11-24 04:00",121.30500531,24.9947107,17,
大同,臺北市,54,細懸浮微粒,普通,1.6,1,0.25,0.4,23,15,19,20,9,13.7,9,10.4,1.2,-,-,"2025-11-24 04:00",121.51342074,25.06331455,16,
松山,臺北市,57,細懸浮微粒,普通,1,1,0.17,0.2,17,11,20,25,15,14.6,10,11.8,1.2,1.0,62.0,"2025-11-24 04:00",121.578611,25.05,15,
古亭,臺北市,42,,良好,1.4,1,0.17,0.2,24,23,16,18,9,10.5,7,8.2,0.3,0.5,118.0,"2025-11-24 04:00",121.529556,25.020608,14,
萬華,臺北市,52,細懸浮微粒,普通,1.1,1,0.2,0.2,26,21,21,22,11,13,8,9.6,1,1.3,110.0,"2025-11-24 04:00",121.507972,25.046503,13,
中山,臺北市,56,細懸浮微粒,普通,0.7,1,0.18,0.2,25,20,21,25,13,14.2,8,8.4,0.2,1.7,135.0,"2025-11-24 04:00",121.526528,25.062361,12,
士林,臺北市,43,,良好,1.2,1,0.13,0.1,33,34,12,18,8,10.6,3,4.2,0.8,0.8,229.0,"2025-11-24 04:00",121.51666356,25.10334003,11,
淡水,新北市,40,,良好,1.2,1,0.15,0.1,34,31,12,17,7,9.9,1,1.9,0.3,0.9,340.0,"2025-11-24 04:00",121.449239,25.1645,10,
林口,新北市,45,,良好,0.9,1,0.12,0.1,37,34,12,17,15,11.2,1,2.3,0.7,1.8,105.0,"2025-11-24 04:00",121.36548982,25.07798949,9,
菜寮,新北市,42,,良好,0.4,0,0.24,0.3,24,20,19,22,7,10.4,10,11.1,0.7,0.4,93.0,"2025-11-24 04:00",121.481028,25.06895,8,
新莊,新北市,45,,良好,0.3,0,0.21,0.2,22,25,23,25,11,11.2,11,11.9,0.8,0.5,97.0,"2025-11-24 04:00",121.4325,25.037972,7,
板橋,新北市,54,細懸浮微粒,普通,1.2,1,0.23,0.3,24,21,18,23,9,13.6,9,10.4,0.4,0.8,105.0,"2025-11-24 04:00",121.458667,25.012972,6,
土城,新北市,47,,良好,0.3,0,0.16,0.2,23,23,18,20,7,11.7,5,5.8,0.8,1.0,201.0,"2025-11-24 04:00",121.451861,24.982528,5,
新店,新北市,45,,良好,0.7,0,0.18,0.2,21,23,17,18,6,11.2,7,7.6,0.3,0.5,137.0,"2025-11-24 04:00",121.537778,24.977222,4,
汐止,新北市,61,細懸浮微粒,普通,1.3,1,0.18,0.3,9,3,17,23,12,16,14,16.4,1.6,1.2,62.0,"2025-11-24 04:00",121.64081,25.06624,2,
基隆,基隆市,49,,良好,0.9,1,0.25,0.3,9,3,16,20,13,12.1,6,6.8,0.2,0.2,0.0,"2025-11-24 04:00",121.760056,25.129167,1,
屏東(枋山),屏東縣,81,細懸浮微粒,普通,0.4,1,0.23,0.2,49,59,32,41,17,23.5,5,5.3,0.2,0.8,68.0,"2025-11-24 03:00",120.651472,22.260899,313,
臺南（南化）,臺南市,67,細懸浮微粒,普通,0.4,0,0.19,0.2,5,9,23,27,18,18.4,2,2.9,0.5,,303.0,"2025-11-24 03:00",120.44583156,23.04562013,312,
新北(樹林),新北市,43,,良好,0.4,0,0.16,0.2,17,25,7,16,8,10.7,6,6.8,0.6,0.6,120.0,"2025-11-24 03:00",121.38352778,24.94902778,311,
台中市（和平區）,臺中市,21,,良好,0.1,0,0.12,0.1,19,20,4,11,0,5.2,1,1.8,0,,111.0,"2025-11-24 03:00",120.883858,24.174592,310,
屏東（琉球）,屏東縣,85,細懸浮微粒,普通,1.4,2,0.4,0.3,22,38,62,51,28,25,13,14.6,0.6,1.2,347.0,"2025-11-24 03:00",120.37722,22.35222,204,
南投（鹿谷）,南投縣,57,細懸浮微粒,普通,1.6,1,0.2,0.1,52,48,28,25,17,14.6,3,4.5,1.1,0.6,194.0,"2025-11-24 03:00",120.7944772,23.71867609,203,
高雄（湖內）,高雄市,89,細懸浮微粒,普通,0.8,1,0.31,0.3,13,21,66,60,28,26.4,14,15.1,0.8,0.3,39.0,"2025-11-24 03:00",120.24535,22.87985556,202,
宜蘭（三星）,宜蘭縣,27,,良好,1,1,0.08,0.1,13,14,8,13,1,6.8,0,0.4,0,1.4,255.0,"2025-11-24 03:00",121.6565272,24.6757916,201,
員林,彰化縣,93,細懸浮微粒,普通,1.5,1,0.31,0.3,15,19,50,49,32,28,8,9.6,1.4,0.6,263.0,"2025-11-24 03:00",120.5631893,23.9615945,139,
大城,彰化縣,79,細懸浮微粒,普通,1.9,1,0.27,0.2,11,32,54,48,32,22.6,8,9.1,1,1.3,55.0,"2025-11-24 03:00",120.26964167,23.85493056,85,
富貴角,新北市,45,,良好,1.8,0,0.08,0,40,40,26,27,10,10.9,2,2,0,3.5,97.0,"2025-11-24 03:00",121.53656894,25.29681695,84,
麥寮,雲林縣,72,懸浮微粒,普通,1.4,1,0.26,0.1,14,33,53,50,25,19.5,7,7.5,0.3,0.8,31.0,"2025-11-24 03:00",120.251825,23.753506,83,
關山,臺東縣,44,,良好,0.5,0,0.11,0.1,18,25,20,19,12,10.9,2,3.3,0.6,0.6,351.0,"2025-11-24 03:00",121.161933,23.045083,80,
馬公,澎湖縣,67,細懸浮微粒,普通,0,0,0.14,0.1,47,54,36,39,19,18.2,1,2,0.6,2.7,15.0,"2025-11-24 03:00",119.566158,23.569031,78,
金門,金門縣,77,細懸浮微粒,普通,1.9,1,0.32,0.3,23,38,49,39,24,22,17,17.8,0.4,1.0,14.0,"2025-11-24 03:00",118.312256,24.432133,77,
馬祖,連江縣,71,臭氧八小時,普通,1,0,0.23,0.1,53,61,19,31,17,18.2,3,4.4,0.8,2.2,339.0,"2025-11-24 03:00",119.952724,26.153736,75,
埔里,南投縣,68,細懸浮微粒,普通,1,0,0.23,0.3,11,17,17,23,16,18.7,3,5.4,1.4,1.1,154.0,"2025-11-24 03:00",120.967903,23.968842,72,
復興,高雄市,105,細懸浮微粒,對敏感族群不健康,1.3,2,0.32,0.4,19,19,67,62,38,32.1,12,13.9,1,1.0,285.0,"2025-11-24 03:00",120.312017,22.608711,71,
永和,新北市,52,細懸浮微粒,普通,0.5,0,0.28,0.3,21,24,20,21,12,12.7,10,11.1,1.1,0.5,113.0,"2025-11-24 03:00",121.516306,25.017,70,
竹山,南投縣,86,細懸浮微粒,普通,1,1,0.23,0.2,23,16,48,43,29,25.2,4,5.1,0.4,1.3,109.0,"2025-11-24 03:00",120.677306,23.756389,69,
中壢,桃園市,62,細懸浮微粒,普通,0.9,1,0.43,0.5,16,16,22,25,17,16.4,12,14.4,2.2,0.2,241.0,"2025-11-24 03:00",121.221667,24.953278,68,
三重,新北市,61,細懸浮微粒,普通,0.3,0,0.38,0.7,7,5,27,26,13,16,28,50.2,21.3,-,-,"2025-11-24 03:00",121.493806,25.072611,67,
冬山,宜蘭縣,40,,良好,0.9,0,0.15,0.1,11,16,24,24,8,10,2,3.4,1,0.5,277.0,"2025-11-24 03:00",121.792928,24.632203,66,
宜蘭,宜蘭縣,44,,良好,0.7,1,0.14,0.2,19,18,15,17,11,10.8,1,1.5,0.4,0.2,209.0,"2025-11-24 03:00",121.746394,24.747917,65,
陽明,臺北市,36,,良好,1.6,1,0.12,0.1,38,39,17,19,8,8.7,0,1.4,1,2.3,160.0,"2025-11-24 03:00",121.529583,25.182722,64,
花蓮,花蓮縣,30,,良好,0.8,0,0.13,0.2,17,18,13,18,4,7.2,0,0.6,0,2.2,226.0,"2025-11-24 03:00",121.599769,23.971306,63,
臺東,臺東縣,35,,良好,1.3,1,0.11,0.1,30,32,18,19,10,8.8,1,2.1,0.7,2.0,314.0,"2025-11-24 03:00",121.15045,22.755358,62,
恆春,屏東縣,39,,良好,0.6,0,0.12,0.1,39,40,20,18,7,9.6,0,2.4,1.6,4.9,347.0,"2025-11-24 03:00",120.788928,21.958069,61,
潮州,屏東縣,114,細懸浮微粒,對敏感族群不健康,0.8,2,0.46,0.4,12,29,61,56,39,35.6,7,8.4,1.3,0.7,90.0,"2025-11-24 03:00",120.561175,22.523108,60,
屏東,屏東縣,90,細懸浮微粒,普通,0.6,1,0.26,0.3,23,29,38,55,28,26.9,6,6.9,0,1.4,342.0,"2025-11-24 03:00",120.488033,22.673081,59,
小港,高雄市,99,細懸浮微粒,普通,0.7,2,0.4,0.4,9,20,82,71,35,29.9,22,24,1.1,1.0,334.0,"2025-11-24 03:00",120.337736,22.565833,58,
前鎮,高雄市,97,細懸浮微粒,普通,1.5,3,0.34,0.5,20,19,72,69,31,29.2,11,12.4,0.9,1.5,13.0,"2025-11-24 03:00",120.30833356,22.6044507,57,
前金,高雄市,91,懸浮微粒,普通,1.1,1,0.4,0.3,14,23,72,67,,,16,16.6,0.4,2.2,349.0,"2025-11-24 03:00",120.28676111,22.63390278,56,
左營,高雄市,88,細懸浮微粒,普通,1.4,1,0.39,0.3,17,21,59,59,27,26.1,11,12.4,0.6,0.9,355.0,"2025-11-24 03:00",120.292917,22.674861,54,
楠梓,高雄市,83,細懸浮微粒,普通,1.1,1,0.29,0.3,14,22,59,59,22,24.2,11,12,0.5,0.3,10.0,"2025-11-24 03:00",120.328289,22.733667,53,
林園,高雄市,108,細懸浮微粒,對敏感族群不健康,1.3,2,0.34,0.3,17,29,75,71,30,33.2,13,13.2,0,1.4,15.0,"2025-11-24 03:00",120.41175,22.4795,52,
大寮,高雄市,102,細懸浮微粒,對敏感族群不健康,1,3,0.39,0.3,13,22,61,58,33,31,10,11.8,0.9,1.2,331.0,"2025-11-24 03:00",120.425311,22.56413611,51,
鳳山,高雄市,104,細懸浮微粒,對敏感族群不健康,2.6,2,0.33,0.4,10,20,64,58,36,31.9,19,20,1,0.7,277.0,"2025-11-24 03:00",120.357422,22.628126,50,
仁武,高雄市,86,細懸浮微粒,普通,2,1,0.29,0.3,17,19,55,55,29,25.2,11,12.3,1.1,1.3,330.0,"2025-11-24 03:00",120.332631,22.689056,49,
橋頭,高雄市,83,細懸浮微粒,普通,1.9,1,0.29,0.3,19,22,59,59,25,24.3,10,11.6,0.8,1.7,16.0,"2025-11-24 03:00",120.305689,22.757506,48,
美濃,高雄市,78,細懸浮微粒,普通,0.9,1,0.3,0.2,14,26,29,37,19,22.3,5,6.2,0.7,0.3,230.0,"2025-11-24 03:00",120.530542,22.883583,47,
臺南,臺南市,74,懸浮微粒,普通,0.9,2,0.18,0.2,32,34,49,52,15,16,6,7.9,1.5,0.4,20.0,"2025-11-24 03:00",120.21947897,22.98928311,46,
安南,臺南市,76,細懸浮微粒,普通,0.3,0,0.24,0.2,25,32,40,46,18,21.7,9,9.9,0.2,0.3,34.0,"2025-11-24 03:00",120.2175,23.048197,45,
善化,臺南市,78,細懸浮微粒,普通,1.1,2,0.33,0.2,2,18,41,48,23,22.3,13,15.3,1.9,0.2,88.0,"2025-11-24 03:00",120.29740529,23.11337642,44,
新營,臺南市,73,細懸浮微粒,普通,0.8,1,0.32,0.2,9,23,51,50,25,20.7,9,10.4,0.4,0.7,101.0,"2025-11-24 03:00",120.31725,23.305633,43,
嘉義,嘉義市,85,細懸浮微粒,普通,1.8,1,0.28,0.3,24,21,75,59,33,25,5,6.5,0.6,1.0,124.0,"2025-11-24 03:00",120.44125148,23.46477865,42,
臺西,雲林縣,63,細懸浮微粒,普通,1,1,0.27,0.2,17,38,53,42,23,17,8,9.9,1.8,0.4,40.0,"2025-11-24 03:00",120.19933333,23.702175,41,
朴子,嘉義縣,59,細懸浮微粒,普通,0.3,0,0.17,0.1,17,27,33,38,16,15.3,6,6.8,0.7,0.7,143.0,"2025-11-24 03:00",120.2478,23.46538,40,
新港,嘉義縣,74,細懸浮微粒,普通,1.4,2,0.33,0.2,6,19,57,52,22,21,13,14.2,0.6,1.3,153.0,"2025-11-24 03:00",120.345531,23.554839,39,
崙背,雲林縣,78,細懸浮微粒,普通,0.6,1,0.39,0.3,6,18,55,50,25,22.3,9,11.1,1.4,0.9,84.0,"2025-11-24 03:00",120.348742,23.757547,38,
斗六,雲林縣,104,細懸浮微粒,對敏感族群不健康,1.1,1,0.31,0.3,23,23,62,66,38,31.6,6,7.4,0.7,1.1,149.0,"2025-11-24 03:00",120.544994,23.711853,37,
南投,南投縣,72,細懸浮微粒,普通,0.4,,0.22,0.2,8,12,29,34,18,20.2,6,6.3,0,0.6,142.0,"2025-11-24 03:00",120.685306,23.913,36,
二林,彰化縣,71,細懸浮微粒,普通,0.8,1,0.34,0.2,5,20,61,46,28,19.8,9,10,0.7,1.1,94.0,"2025-11-24 03:00",120.409653,23.925175,35,
線西,彰化縣,66,細懸浮微粒,普通,0.8,2,0.32,0.2,9,25,40,40,22,17.9,13,13.4,0.3,0.3,278.0,"2025-11-24 03:00",120.469061,24.131672,34,
